marketTick;CC1;CC2;CC3;CC4;CC5;USD
126;99.964708739402;77.497540637562;105.05044170145;50.978299217508;92.752059444725;1
127;99.983934321634;77.577485444569;105.20029497456;50.992578903345;92.901793862007;1
128;99.995701622064;77.650987880294;105.34964761455;50.999378700428;93.05177374349;1
129;99.999981228571;77.717864226925;105.49812631759;50.998681612807;93.201624217576;1
130;99.996762444366;77.777947328426;105.64535996426;50.990489382836;93.350970736123;1
131;99.986053314735;77.831087008332;105.79098054712;50.974822486826;93.499440010611;1
132;99.967880606923;77.87715044512;105.93462409054;50.951720083856;93.646660945177;1
133;99.942289743235;77.916022504185;106.07593156048;50.921239917902;93.792265564153;1
134;99.909344687505;77.947606025625;106.21454976185;50.883458173506;93.935889931824;1
135;99.869127785214;77.971822067085;106.35013222134;50.838469285353;94.077175062067;1
136;99.821739557672;77.988610101072;106.48234005342;50.786385702232;94.215767815636;1
137;99.767298450769;77.997928166244;106.61084280734;50.727337605977;94.351321782826;1
138;99.705940538921;77.999752972291;106.73531929316;50.661472586077;94.483498149314;1
139;99.637819184952;77.994079958149;106.85545838449;50.58895527078;94.611966543019;1
140;99.563104656771;77.980923303398;106.97095979616;50.509966915608;94.736405859863;1
141;99.481983701786;77.960315892824;107.08153483479;50.424704950313;94.85650506636;1
142;99.394659080139;77.93230923422;107.18690712038;50.333382485403;94.97196397704;1
143;99.301349057907;77.896973329648;107.28681327708;50.236227779483;95.082494004757;1
144;99.202286861548;77.854396500466;107.38100359155;50.133483668718;95.187818882003;1
145;99.097720094965;77.804685166574;107.46924263703;50.025406959878;95.287675351439;1
146;98.987910120616;77.747963580417;107.55130986189;49.912267788451;95.381813823894;1
147;98.873131406249;77.684373516422;107.62700014078;49.794348943442;95.469999002214;1
148;98.753670838874;77.614073916629;107.69612428743;49.671945160553;95.552010469379;1
149;98.629827007697;77.537240493429;107.75850952749;49.545362385495;95.627643239433;1
150;98.501909457797;77.454065290364;107.81399993032;49.414917009283;95.696708269837;1
151;98.370237916433;77.364756202126;107.86245679884;49.280935077421;95.759032933986;1
152;98.235141493883;77.269536454924;107.90375901609;49.143751474965;95.814461452676;1
153;98.096957860848;77.168644048536;107.93780334806;49.003709089475;95.862855283478;1
154;97.956032404445;77.062331161435;107.96450470163;48.861157953983;95.904093467017;1
155;97.812717364924;76.950863520471;107.98379633733;48.716454372089;95.938072929312;1
156;97.667370955245;76.834519736697;107.99563003612;48.569960027386;95.964708739402;1
157;97.520356465738;76.71359060898;107.99997621992;48.422041079445;95.983934321634;1
158;97.372041356063;76.588378397161;107.99682402552;48.2730672486;95.995701622064;1
159;97.222796336753;76.459196066561;107.98618133177;48.123410891843;95.999981228571;1
160;97.072994442632;76.32636650573;107.96807473987;47.973446072129;95.996762444366;1
161;96.923010100418;76.190221719392;107.94254950686;47.823547623405;95.986053314735;1
162;96.773218192858;76.051101998611;107.90966943254;47.674090213728;95.967880606923;1
163;96.623993121711;75.909355070237;107.86951669995;47.525447408786;95.942289743235;1
164;96.475707871938;75.765335227771;107.82219167004;47.37799073818;95.909344687505;1
165;96.32873307944;75.619402445813;107.76781263072;47.232088766792;95.869127785214;1
166;96.183436104653;75.47192148032;107.70651550127;47.088106173567;95.821739557672;1
167;96.040180114347;75.323260956898;107.63845349259;46.946402840003;95.767298450769;1
168;95.899323173891;75.173792449435;107.56379672426;46.807332950636;95.705940538921;1
169;95.761217352278;75.023889551358;107.48273179933;46.671244107763;95.637819184952;1
170;95.62620784214;74.873926941843;107.39546133787;46.538476462618;95.563104656771;1
171;95.494632096938;74.724279449317;107.3022034706;46.409361865171;95.481983701786;1
172;95.366818987514;74.575321114575;107.20319129362;46.284223034671;95.394659080139;1
173;95.243087980077;74.427424255877;107.09867228581;46.163372753026;95.301349057907;1
174;95.123748337708;74.280958538349;106.98890769025;46.047113083001;95.202286861548;1
175;95.009098347361;74.136290050005;106.87417186126;45.935734613225;95.097720094965;1
176;94.899424574305;73.993780386724;106.75475157868;45.829515731867;94.987910120616;1
177;94.795001145854;73.853785748448;106.630945331;45.728721930813;94.873131406249;1
178;94.696089066197;73.716656048864;106.50306256937;45.633605142074;94.753670838874;1
179;94.602935564021;73.582734040805;106.37142293411;45.544403108084;94.629827007697;1
180;94.515773474568;73.452354459546;106.23635545573;45.461338787474;94.501909457797;1
181;94.434820657669;73.32584318614;106.09819773259;45.384619797787;94.370237916433;1
182;94.360279453206;73.203516432884;105.95729508705;45.314437896541;94.235141493883;1
183;94.292336175369;73.085679952956;105.81399970234;45.25096850194;94.096957860848;1
184;94.231160646971;72.972628276187;105.6686697423;45.194370254416;93.956032404445;1
185;94.176905774971;72.864643972893;105.52166845614;45.144784620113;93.812717364924;1
186;94.129707168295;72.761996947594;105.37336327052;45.102335537292;93.667370955245;1
187;94.089682798878;72.664943764397;105.22412487117;45.067129106553;93.520356465738;1
188;94.056932706801;72.573727005715;105.07432627636;45.039253325638;93.372041356063;1
189;94.031538750236;72.488574665941;104.92434190457;45.018777869482;93.222796336753;1
190;94.013564400852;72.409699581576;104.77454663861;45.005753916062;93.072994442632;1
191;94.003054585159;72.337298899255;104.62531488865;45.000214018478;92.923010100418;1
192;94.000035572225;72.271553582979;104.47701965633;45.00217202359;92.773218192858;1
193;94.004514908009;72.212627961797;104.33003160251;45.011623037404;92.623993121711;1
194;94.016481396504;72.160669319075;104.18471812077;45.028543437309;92.475707871938;1
195;94.035905127721;72.115807524361;104.04144241913;45.052890931115;92.32873307944;1
196;94.062737552449;72.078154708778;103.90056261224;45.084604662768;92.183436104653;1
197;94.096911603599;72.047804984755;103.76243082625;45.123605364457;92.040180114347;1
198;94.13834186384;72.024834210797;103.62739231867;45.169795554736;91.899323173891;1
199;94.186924779099;72.009299801875;103.49578461546;45.223059782187;91.761217352278;1
200;94.242538917389;72.001240585922;103.36793666733;45.28326491398;91.62620784214;1
201;94.305045272328;72.000676706781;103.24416802757;45.35026046864;91.494632096938;1
202;94.37428761058;72.007609573855;103.12478805332;45.42387899217;91.366818987514;1
203;94.450092862362;72.022021858588;103.01009513235;45.503936476602;91.243087980077;1
204;94.532271554022;72.043877537773;102.90037593722;45.590232819918;91.123748337708;1
205;94.620618281628;72.073121983596;102.79590470879;45.682552326202;91.009098347361;1
206;94.714912224372;72.10968210017;102.69694257071;45.780664244766;90.899424574305;1
207;94.814917696505;72.153466506246;102.6037368768;45.884323346911;90.795001145854;1
208;94.920384736428;72.20436576361;102.51652059274;45.993270538866;90.696089066197;1
209;95.031049731467;72.262252650626;102.43551171384;46.107233509389;90.602935564021;1
210;95.146636076767;72.326982480225;102.36091272008;46.225927410405;90.515773474568;1
211;95.266854866663;72.398393461543;102.29291007012;46.349055568975;90.434820657669;1
212;95.391405616787;72.476307104317;102.23167373516;46.476310228828;90.360279453206;1
213;95.51997701513;72.560528665016;102.17735677415;46.607373319587;90.292336175369;1
214;95.652247700153;72.6508476336;102.13009495119;46.74191725178;90.231160646971;1
215;95.787887064031;72.747038259685;102.09000639624;46.879605735648;90.176905774971;1
216;95.926556078992;72.848860116801;102.0571913098;47.020094621686;90.129707168295;1
217;96.067908144717;72.956058703333;102.0317317125;47.163032760845;90.089682798878;1
218;96.211589954656;73.068366078643;102.01369124008;47.308062882218;90.056932706801;1
219;96.357242379112;73.185501532781;102.00311498432;47.454822486031;90.031538750236;1
220;96.504501362879;73.307172288114;102.00002938035;47.602944749707;90.013564400852;1
221;96.652998835188;73.43307423112;102.00444214057;47.752059444725;90.003054585159;1
222;96.802363629695;73.562892672508;102.01634223539;47.901793862007;90.000035572225;1
223;96.9522224122;73.696303133784;102.03569992076;48.05177374349;90.004514908009;1
224;97.102200613792;73.832972158274;102.06246681255;48.201624217576;90.016481396504;1
225;97.251923367075;73.972558144591;102.09657600747;48.350970736123;90.035905127721;1
226;97.40101644314;74.114712200466;102.13794225029;48.499440010611;90.062737552449;1
227;97.549107186942;74.25907901479;102.18646214696;48.646660945177;90.096911603599;1
228;97.695825448746;74.405297745713;102.24201442301;48.792265564153;90.13834186384;1
229;97.840804509307;74.553002922557;102.30446022666;48.935889931824;90.186924779099;1
230;97.983681996477;74.701825359303;102.37364347593;49.077175062067;90.242538917389;1
231;98.124100790948;74.851393077365;102.44939124874;49.215767815636;90.305045272328;1
232;98.261709918862;75.00133223534;102.53151421509;49.351321782826;90.37428761058;1
233;98.396165429065;75.15126806342;102.61980711035;49.483498149314;90.450092862362;1
234;98.527131252804;75.300825800121;102.71404924824;49.611966543019;90.532271554022;1
235;98.654280043725;75.449631628989;102.81400507252;49.736405859863;90.620618281628;1
236;98.77729399607;75.597313612948;102.91942474567;49.85650506636;90.714912224372;1
237;98.895865639021;75.743502623949;103.03004477341;49.97196397704;90.814917696505;1
238;99.009698605222;75.887833265599;103.14558866329;50.082494004757;90.920384736428;1
239;99.118508371541;76.02994478646;103.26576761575;50.187818882003;91.031049731467;1
240;99.222022970229;76.169481981739;103.390281246;50.287675351439;91.146636076767;1
241;99.319983668699;76.306096081119;103.51881833481;50.381813823894;91.266854866663;1
242;99.412145616221;76.439445620497;103.6510576064;50.469999002214;91.391405616787;1
243;99.498278455923;76.569197295473;103.78666853145;50.552010469379;91.51997701513;1
244;99.578166900564;76.695026794433;103.92531215329;50.627643239433;91.652247700153;1
245;99.651611270637;76.816619609159;104.06664193506;50.696708269837;91.787887064031;1
246;99.718427993466;76.933671820939;104.2103046259;50.759032933986;91.926556078992;1
247;99.778450062042;77.045890860204;104.35594114392;50.814461452676;92.067908144717;1
248;99.83152745245;77.152996237798;104.50318747366;50.862855283478;92.211589954656;1
249;99.877527498859;77.254720246056;104.65167557597;50.904093467017;92.357242379112;1
250;99.916335225108;77.350808627935;104.80103430795;50.938072929312;92.504501362879;1
251;99.947853632092;77.441021212521;104.95089035053;50.964708739402;92.652998835188;1
252;99.972003940209;77.525132515336;105.10086914166;50.983934321634;92.802363629695;1
253;99.988725786265;77.602932301925;105.25059581247;50.995701622064;92.9522224122;1
254;99.997977374353;77.674226113341;105.39969612426;50.999981228571;93.102200613792;1
255;99.999735580322;77.738835752183;105.54779740389;50.996762444366;93.251923367075;1
256;99.993996009572;77.796599728003;105.6945294753;50.986053314735;93.40101644314;1
257;99.980773008041;77.847373660944;105.83952558473;50.967880606923;93.549107186942;1
258;99.960099626347;77.891030642616;105.98242331741;50.942289743235;93.695825448746;1
259;99.932027537177;77.927461553301;106.12286550344;50.909344687505;93.840804509307;1
260;99.896626906134;77.956575334695;106.26050111048;50.869127785214;93.983681996477;1
261;99.85398621636;77.978299217508;106.3949861212;50.821739557672;94.124100790948;1
262;99.804212047373;77.992578903345;106.52598439312;50.767298450769;94.261709918862;1
263;99.747428808672;77.999378700428;106.65316849877;50.705940538921;94.396165429065;1
264;99.683778428784;77.998681612807;106.77622054412;50.637819184952;94.527131252804;1
265;99.613420000508;77.990489382836;106.89483296315;50.563104656771;94.654280043725;1
266;99.536529383273;77.974822486826;107.00870928659;50.481983701786;94.77729399607;1
267;99.453298763579;77.951720083856;107.11756488292;50.394659080139;94.895865639021;1
268;99.36393617463;77.921239917902;107.22112766986;50.301349057907;95.009698605222;1
269;99.268664976358;77.883458173506;107.31913879436;50.202286861548;95.118508371541;1
270;99.167723297143;77.838469285353;107.41135327965;50.097720094965;95.222022970229;1
271;99.061363438614;77.786385702232;107.49754063756;49.987910120616;95.319983668699;1
272;98.949851245026;77.727337605977;107.57748544457;49.873131406249;95.412145616221;1
273;98.833465438788;77.661472586077;107.65098788029;49.753670838874;95.498278455923;1
274;98.712496923803;77.58895527078;107.71786422693;49.629827007697;95.578166900564;1
275;98.58724805836;77.509966915608;107.77794732843;49.501909457797;95.651611270637;1
276;98.458031899394;77.424704950313;107.83108700833;49.370237916433;95.718427993466;1
277;98.325171420008;77.333382485403;107.87715044512;49.235141493883;95.778450062042;1
278;98.188998702207;77.236227779483;107.91602250418;49.096957860848;95.83152745245;1
279;98.04985410687;77.133483668718;107.94760602563;48.956032404445;95.877527498859;1
280;97.908085423019;77.025406959878;107.97182206708;48.812717364924;95.916335225108;1
281;97.764046998532;76.912267788451;107.98861010107;48.667370955245;95.947853632092;1
282;97.618098854457;76.794348943442;107.99792816624;48.520356465738;95.972003940209;1
283;97.470605785145;76.671945160553;107.99975297229;48.372041356063;95.988725786265;1
284;97.321936446457;76.545362385495;107.99407995815;48.222796336753;95.997977374353;1
285;97.172462434315;76.414917009283;107.9809233034;48.072994442632;95.999735580322;1
286;97.022557355903;76.280935077421;107.96031589282;47.923010100418;95.993996009572;1
287;96.872595895849;76.143751474965;107.93230923422;47.773218192858;95.980773008041;1
288;96.722952879705;76.003709089475;107.89697332965;47.623993121711;95.960099626347;1
289;96.574002337078;75.861157953983;107.85439650047;47.475707871938;95.932027537177;1
290;96.426116566753;75.716454372089;107.80468516657;47.32873307944;95.896626906134;1
291;96.279665206139;75.569960027386;107.74796358042;47.183436104653;95.85398621636;1
292;96.135014307366;75.422041079445;107.68437351642;47.040180114347;95.804212047373;1
293;95.992525422349;75.2730672486;107.61407391663;46.899323173891;95.747428808672;1
294;95.852554699093;75.123410891843;107.53724049343;46.761217352278;95.683778428784;1
295;95.715451991512;74.973446072129;107.45406529036;46.62620784214;95.613420000508;1
296;95.581559984972;74.823547623405;107.36475620213;46.494632096938;95.536529383273;1
297;95.45121333976;74.674090213728;107.26953645492;46.366818987514;95.453298763579;1
298;95.324737854607;74.525447408786;107.16864404854;46.243087980077;95.36393617463;1
299;95.202449652357;74.37799073818;107.06233116143;46.123748337708;95.268664976358;1
300;95.084654389831;74.232088766792;106.95086352047;46.009098347361;95.167723297143;1
301;94.971646493837;74.088106173567;106.8345197367;45.899424574305;95.061363438614;1
302;94.863708425262;73.946402840003;106.71359060898;45.795001145854;94.949851245026;1
303;94.761109973065;73.807332950636;106.58837839716;45.696089066197;94.833465438788;1
304;94.664107579944;73.671244107763;106.45919606656;45.602935564021;94.712496923803;1
305;94.572943701364;73.538476462618;106.32636650573;45.515773474568;94.58724805836;1
306;94.487846199544;73.409361865171;106.19022171939;45.434820657669;94.458031899394;1
307;94.409027773921;73.284223034671;106.05110199861;45.360279453206;94.325171420008;1
308;94.336685429511;73.163372753026;105.90935507024;45.292336175369;94.188998702207;1
309;94.270999984499;73.047113083001;105.76533522777;45.231160646971;94.04985410687;1
310;94.212135618291;72.935734613225;105.61940244581;45.176905774971;93.908085423019;1
311;94.160239461145;72.829515731867;105.47192148032;45.129707168295;93.764046998532;1
312;94.115441226428;72.728721930813;105.3232609569;45.089682798878;93.618098854457;1
313;94.077852886395;72.633605142074;105.17379244944;45.056932706801;93.470605785145;1
314;94.047568392322;72.544403108084;105.02388955136;45.031538750236;93.321936446457;1
315;94.024663439671;72.461338787474;104.87392694184;45.013564400852;93.172462434315;1
316;94.009195278895;72.384619797787;104.72427944932;45.003054585159;93.022557355903;1
317;94.001202572342;72.314437896541;104.57532111457;45.000035572225;92.872595895849;1
318;94.000705297614;72.25096850194;104.42742425588;45.004514908009;92.722952879705;1
319;94.007704697639;72.194370254416;104.28095853835;45.016481396504;92.574002337078;1
320;94.022183277563;72.144784620113;104.13629005;45.035905127721;92.426116566753;1
321;94.044104848476;72.102335537292;103.99378038672;45.062737552449;92.279665206139;1
322;94.073414617868;72.067129106553;103.85378574845;45.096911603599;92.135014307366;1
323;94.110039326579;72.039253325638;103.71665604886;45.13834186384;91.992525422349;1
324;94.153887431911;72.018777869482;103.5827340408;45.186924779099;91.852554699093;1
325;94.204849336436;72.005753916062;103.45235445955;45.242538917389;91.715451991512;1
326;94.262797661934;72.000214018478;103.32584318614;45.305045272328;91.581559984972;1
327;94.327587567769;72.00217202359;103.20351643288;45.37428761058;91.45121333976;1
328;94.39905711292;72.011623037404;103.08567995296;45.450092862362;91.324737854607;1
329;94.477027660744;72.028543437309;102.97262827619;45.532271554022;91.202449652357;1
330;94.561304325477;72.052890931115;102.86464397289;45.620618281628;91.084654389831;1
331;94.651676459348;72.084604662768;102.76199694759;45.714912224373;90.971646493837;1
332;94.747918179088;72.123605364457;102.6649437644;45.814917696505;90.863708425262;1
333;94.849788930518;72.169795554736;102.57372700572;45.920384736428;90.761109973065;1
334;94.957034089814;72.223059782187;102.48857466594;46.031049731467;90.664107579944;1
335;95.069385599929;72.28326491398;102.40969958158;46.146636076767;90.572943701364;1
336;95.1865626406;72.35026046864;102.33729889926;46.266854866663;90.487846199544;1
337;95.308272330249;72.42387899217;102.27155358298;46.391405616787;90.409027773921;1
338;95.434210458038;72.503936476602;102.2126279618;46.51997701513;90.336685429511;1
339;95.564062244235;72.590232819918;102.16066931908;46.652247700153;90.270999984499;1
340;95.697503126999;72.682552326202;102.11580752436;46.787887064031;90.212135618291;1
341;95.834199573618;72.780664244766;102.07815470878;46.926556078992;90.160239461145;1
342;95.973809914166;72.884323346911;102.04780498476;47.067908144717;90.115441226428;1
343;96.115985195499;72.993270538866;102.0248342108;47.211589954656;90.077852886395;1
344;96.260370053458;73.107233509389;102.00929980188;47.357242379112;90.047568392322;1
345;96.406603601091;73.225927410405;102.00124058592;47.504501362879;90.024663439671;1
346;96.554320330686;73.349055568975;102.00067670678;47.652998835188;90.009195278895;1
347;96.703151027349;73.476310228828;102.00760957386;47.802363629695;90.001202572342;1
348;96.852723691848;73.607373319587;102.02202185859;47.9522224122;90.000705297614;1
349;97.002664470417;73.74191725178;102.04387753777;48.102200613792;90.007704697639;1
350;97.152598589198;73.879605735648;102.0731219836;48.251923367075;90.022183277563;1
351;97.302151290978;74.020094621686;102.10968210017;48.40101644314;90.044104848476;1
352;97.450948771887;74.163032760845;102.15346650625;48.549107186942;90.073414617868;1
353;97.598619115716;74.308062882218;102.20436576361;48.695825448746;90.110039326579;1
354;97.744793223511;74.454822486031;102.26225265063;48.840804509307;90.153887431911;1
355;97.889105736128;74.602944749707;102.32698248023;48.983681996477;90.204849336436;1
356;98.031195947442;74.752059444725;102.39839346154;49.124100790948;90.262797661934;1
357;98.170708705924;74.901793862007;102.47630710432;49.261709918862;90.327587567769;1
